geneid	mean_length	median_length	polya_reads_num	count
PH02Gene32743	206.04	206.04	1	1
PH02Gene35142	82.76	91.44	5	7
PH02Gene23471	125.89	135.59	8	10
PH02Gene21677	101.17	113.52	29	41
PH02Gene39234	126.31	116.42	10	15
PH02Gene03414	121.19	131.16	8	8
PH02Gene31994	88.92	84.16	20	26
PH02Gene11366	227.54	227.54	1	1
PH02Gene47452	123.38	113.36	9	11
PH02Gene02447	96.53	97.16	53	76
PH02Gene13156	224.4	224.4	1	1
PH02Gene18012	157.51	166.9	3	3
PH02Gene32056	68.79	63.68	104	140
PH02Gene43153	30.38	30.38	1	1
PH02Gene30905	75.81	65.73	91	122
PH02Gene45372	250.29	263.79	3	4
PH02Gene05865	31.43	29.6	4	5
PH02Gene39430	64.12	75.19	5	8
PH02Gene35402	74.26	74.55	26	42
PH02Gene33927	83.14	94.62	13	21
PH02Gene00488	75.32	73.48	4	6
PH02Gene18418	97.51	83.31	49	70
PH02Gene30771	87.81	80.04	4	5
PH02Gene00047	73.16	69.32	23	40
PH02Gene38583	74.45	70.23	31	45
PH02Gene04098	97.0	89.56	14	21
PH02Gene32637	88.66	79.9	39	54
PH02Gene08862	56.93	63.7	3	5
PH02Gene34882	117.46	117.46	1	2
PH02Gene42245	92.78	92.78	2	2
PH02Gene24795	54.38	50.84	10	14
PH02Gene25108	143.73	138.34	8	10
PH02Gene15666	143.42	117.07	26	28
PH02Gene08375	221.99	221.99	2	4
PH02Gene15966	61.91	54.0	19	29
PH02Gene09304	81.4	60.5	21	27
PH02Gene32211	163.5	131.33	9	15
PH02Gene40837	120.93	79.8	6	6
PH02Gene25483	77.91	64.17	9	9
PH02Gene29495	95.5	103.1	3	7
PH02Gene28234	93.06	72.76	12	19
PH02Gene01496	128.56	128.56	1	1
PH02Gene09053	101.88	101.88	1	1
PH02Gene05609	44.91	43.67	4	8
PH02Gene26272	44.13	44.13	2	2
PH02Gene19211	67.54	42.66	3	4
PH02Gene32592	60.5	50.04	751	1050
PH02Gene31631	143.71	134.37	9	10
PH02Gene37100	99.09	88.31	5	6
PH02Gene43240	91.5	88.52	54	74
PH02Gene42512	39.44	39.44	1	1
PH02Gene07463	224.58	207.83	6	8
PH02Gene35728	135.23	123.92	6	9
PH02Gene37812	81.12	74.0	6	11
PH02Gene21681	70.37	70.88	136	191
PH02Gene32719	69.68	68.19	15	23
PH02Gene05575	72.43	59.62	396	557
PH02Gene34268	125.14	134.0	15	18
PH02Gene11394	190.95	190.95	2	2
PH02Gene35559	78.92	78.92	2	4
PH02Gene01141	89.27	92.47	44	59
PH02Gene27115	96.72	81.56	55	77
PH02Gene35674	51.68	52.19	3	4
PH02Gene47027	97.0	91.19	15	19
PH02Gene16024	170.12	165.26	9	13
PH02Gene07299	59.02	55.4	95	138
PH02Gene35364	74.49	56.64	21	31
PH02Gene17423	76.96	82.76	10	14
PH02Gene01062	60.95	52.97	13	24
PH02Gene14756	143.66	143.66	2	3
PH02Gene38031	123.26	123.26	1	1
PH02Gene21906	145.89	163.52	3	3
PH02Gene05828	134.4	121.67	7	8
PH02Gene18890	176.13	176.14	2	2
PH02Gene26630	144.18	134.89	17	26
PH02Gene03343	79.7	78.84	34	47
PH02Gene48460	153.26	146.06	4	8
PH02Gene04067	83.19	77.15	49	61
PH02Gene46098	112.69	95.16	62	80
PH02Gene48157	135.13	154.84	6	7
PH02Gene06638	135.18	117.07	7	12
PH02Gene42891	136.88	136.88	1	2
PH02Gene18129	77.71	76.34	88	126
PH02Gene20457	55.73	55.73	1	2
PH02Gene20645	112.16	96.85	16	20
PH02Gene28369	121.71	121.12	7	10
PH02Gene04603	167.16	171.93	11	16
PH02Gene45911	98.58	102.35	23	36
PH02Gene37877	69.23	70.83	47	64
PH02Gene38885	104.03	102.48	5	6
PH02Gene43298	91.69	91.69	1	2
PH02Gene34430	75.84	72.5	11	18
PH02Gene23386	77.63	70.89	16	21
PH02Gene20509	177.66	215.52	6	8
PH02Gene41041	77.95	66.37	7	18
PH02Gene05172	146.56	146.56	2	2
PH02Gene43035	95.65	86.46	69	113
PH02Gene22450	89.79	89.79	1	1
PH02Gene41318	115.07	112.52	4	6
PH02Gene45621	73.17	75.28	18	25
PH02Gene46925	87.15	63.86	22	38
PH02Gene13413	72.32	57.52	34	46
PH02Gene23595	178.9	217.67	5	8
PH02Gene16697	31.0	31.0	1	1
PH02Gene34438	139.06	151.0	7	12
PH02Gene09466	140.92	147.89	5	6
PH02Gene18886	58.01	54.88	3	4
PH02Gene26197	96.39	92.82	16	21
PH02Gene01876	82.08	59.15	35	45
PH02Gene47610	47.7	43.61	4	4
PH02Gene27280	115.24	121.89	5	8
PH02Gene16430	87.37	85.28	3	5
PH02Gene01068	90.56	75.94	58	76
PH02Gene06095	84.55	79.04	53	67
PH02Gene29827	69.25	78.0	8	9
PH02Gene31815	68.66	65.0	27	36
PH02Gene08296	181.92	171.9	5	6
PH02Gene00315	115.36	94.04	5	9
PH02Gene20734	138.11	134.21	12	17
PH02Gene14062	53.99	46.46	169	212
PH02Gene02564	148.43	118.0	31	46
PH02Gene26414	83.97	51.76	8	11
PH02Gene38063	64.27	60.47	21	31
PH02Gene33653	84.69	72.3	66	91
PH02Gene25708	60.08	55.04	95	152
PH02Gene05554	92.74	92.74	1	2
PH02Gene48430	94.4	104.22	6	7
PH02Gene22865	116.16	111.15	16	21
PH02Gene13651	149.95	105.56	11	16
PH02Gene13168	134.26	157.89	5	6
PH02Gene24576	141.9	153.42	9	13
PH02Gene17615	211.59	211.6	2	4
PH02Gene09806	287.79	287.79	1	1
PH02Gene44788	143.8	153.54	4	4
PH02Gene33875	148.69	148.68	2	2
PH02Gene28872	153.29	153.29	1	1
PH02Gene25428	86.71	92.5	9	11
PH02Gene05136	87.57	87.57	1	1
PH02Gene05412	71.08	71.08	2	4
PH02Gene49349	160.44	157.9	7	8
PH02Gene46256	239.07	240.03	5	6
PH02Gene05313	127.92	130.34	18	23
PH02Gene28933	90.27	63.92	8	13
PH02Gene47902	64.13	65.26	44	68
PH02Gene14931	170.92	191.93	10	13
PH02Gene40344	84.32	59.63	3	6
PH02Gene22155	102.37	112.26	14	17
PH02Gene34034	49.7	56.67	4	8
PH02Gene24362	75.18	65.93	23	39
PH02Gene28230	105.2	108.68	15	25
PH02Gene18193	106.48	103.3	5	6
PH02Gene39318	88.09	87.27	66	102
PH02Gene02584	45.26	53.78	3	5
PH02Gene35047	72.86	63.52	82	113
PH02Gene08935	82.39	72.26	129	169
PH02Gene18607	219.69	252.93	3	5
PH02Gene21727	91.35	91.35	2	4
PH02Gene07471	89.8	90.92	3	5
PH02Gene32754	184.39	177.35	3	5
PH02Gene45044	77.16	62.38	37	63
PH02Gene46820	206.38	196.26	4	8
PH02Gene33576	166.19	171.2	16	36
PH02Gene26479	117.0	118.24	12	18
PH02Gene29436	66.66	59.88	25	32
PH02Gene21020	73.64	73.64	1	2
PH02Gene05856	85.72	85.75	43	58
PH02Gene05398	72.84	58.22	28	41
PH02Gene49267	73.33	73.33	1	1
PH02Gene22825	157.1	143.56	16	27
PH02Gene10508	129.27	129.23	12	15
PH02Gene19890	106.86	94.79	37	51
PH02Gene47940	57.89	51.64	22	32
PH02Gene00072	75.38	71.12	19	25
PH02Gene35407	94.45	106.19	7	7
PH02Gene15073	67.66	68.5	44	64
PH02Gene17868	157.32	157.32	1	2
PH02Gene28692	146.35	147.56	39	62
PH02Gene16261	95.83	119.0	8	13
PH02Gene20176	174.3	194.82	8	11
PH02Gene07683	49.17	46.3	7	8
PH02Gene31301	61.67	60.33	21	43
PH02Gene44772	91.14	91.14	2	2
PH02Gene16982	98.62	84.46	26	36
PH02Gene01685	133.4	115.23	4	6
PH02Gene34273	156.79	156.79	1	1
PH02Gene39609	121.87	121.87	2	2
PH02Gene45100	102.64	102.64	1	1
PH02Gene31676	200.42	147.89	3	6
PH02Gene07498	90.5	88.7	40	62
PH02Gene14047	90.85	83.08	6	9
PH02Gene38833	109.35	128.09	7	8
PH02Gene14599	110.77	97.3	17	23
PH02Gene47286	75.9	68.41	9	13
PH02Gene26503	97.86	102.54	5	7
PH02Gene09597	94.65	85.72	41	60
PH02Gene46860	141.47	141.46	2	4
PH02Gene05073	95.85	80.92	36	47
PH02Gene24641	136.11	121.87	6	8
PH02Gene12303	124.17	124.17	1	3
PH02Gene24734	116.2	116.2	1	2
PH02Gene29748	69.76	64.72	40	58
PH02Gene31127	100.8	113.46	9	13
PH02Gene34303	53.41	47.43	55	70
PH02Gene48123	185.67	184.31	4	12
PH02Gene00458	75.99	70.42	77	104
PH02Gene28800	67.72	66.97	355	492
PH02Gene19299	86.98	85.74	24	33
PH02Gene31923	63.89	60.28	10	14
PH02Gene18578	71.4	67.23	24	33
PH02Gene19039	121.48	131.54	52	72
PH02Gene41367	122.88	112.96	23	30
PH02Gene23349	140.04	148.82	8	10
PH02Gene06165	126.29	121.16	90	127
PH02Gene29965	121.25	121.25	1	4
PH02Gene39061	77.37	67.06	20	23
PH02Gene39690	56.13	51.33	21	27
PH02Gene22404	86.93	80.37	17	23
PH02Gene05132	108.21	88.58	13	19
PH02Gene05780	61.58	58.12	24	40
PH02Gene22913	74.31	79.56	20	29
PH02Gene18742	71.73	76.92	5	5
PH02Gene18523	139.14	133.52	13	16
PH02Gene27949	84.39	73.81	4	4
PH02Gene25322	113.53	110.88	74	103
PH02Gene03392	44.46	44.46	1	2
PH02Gene15696	57.51	61.69	5	6
PH02Gene27634	88.43	78.36	27	40
PH02Gene04865	103.42	110.33	13	19
PH02Gene08837	84.24	77.21	25	33
PH02Gene12087	75.76	67.96	52	69
PH02Gene27925	69.99	64.55	134	178
PH02Gene12081	270.89	270.89	1	2
PH02Gene39541	72.56	68.1	23	32
PH02Gene42055	131.34	117.79	21	28
PH02Gene08502	95.05	81.64	16	18
PH02Gene42182	224.07	239.72	3	7
PH02Gene37766	142.57	172.71	5	6
PH02Gene00182	39.45	41.07	3	5
PH02Gene38688	140.5	134.36	8	16
PH02Gene03077	27.6	27.6	1	2
PH02Gene25143	80.75	73.34	64	92
PH02Gene38460	114.31	106.0	11	19
PH02Gene41952	168.61	219.96	3	3
PH02Gene11287	67.06	72.4	8	12
PH02Gene01145	94.93	86.54	108	152
PH02Gene13505	103.75	103.76	2	3
PH02Gene44231	65.66	62.48	3992	5371
PH02Gene08892	39.81	39.81	1	1
PH02Gene02776	110.19	110.19	1	1
PH02Gene48454	62.41	62.41	1	1
PH02Gene25738	76.11	66.22	61	85
PH02Gene27857	126.82	129.76	12	24
PH02Gene37994	156.93	156.93	1	2
PH02Gene41547	110.69	101.69	18	28
PH02Gene47568	125.75	125.75	1	3
PH02Gene05198	77.85	79.07	5	10
PH02Gene21452	117.39	117.39	2	4
PH02Gene10895	81.64	81.64	1	1
PH02Gene24281	44.09	38.05	4	5
PH02Gene17042	130.59	128.11	3	4
PH02Gene13728	90.98	73.16	6	8
PH02Gene05586	28.41	19.59	3	3
PH02Gene10759	175.71	157.9	17	18
PH02Gene34904	62.19	66.84	12	16
PH02Gene01748	110.34	123.61	3	4
PH02Gene07357	163.61	169.93	4	5
PH02Gene36642	95.22	83.5	20	28
PH02Gene32515	77.17	73.47	3	4
PH02Gene19281	148.9	142.81	19	27
PH02Gene22996	15.99	15.99	2	3
PH02Gene00781	123.23	102.2	28	38
PH02Gene03000	95.33	76.22	40	51
PH02Gene30269	91.99	87.69	105	140
PH02Gene22911	127.04	127.04	1	4
PH02Gene13911	75.12	20.89	3	3
PH02Gene22108	92.59	78.89	21	30
PH02Gene07336	115.74	116.92	3	3
PH02Gene49468	143.13	143.13	2	2
PH02Gene29082	71.5	69.04	42	53
PH02Gene47065	213.0	213.0	2	3
PH02Gene50163	103.98	111.91	43	54
PH02Gene08740	75.09	72.65	169	231
PH02Gene24137	116.46	102.27	9	11
PH02Gene49883	29.55	29.55	1	1
PH02Gene32254	76.85	60.43	18	31
PH02Gene39718	165.52	165.52	2	2
PH02Gene42058	152.18	123.71	10	13
PH02Gene37005	69.48	69.48	1	1
PH02Gene09041	118.36	123.79	5	8
PH02Gene20045	174.59	174.59	1	2
PH02Gene05824	120.26	117.76	6	11
PH02Gene37565	50.08	46.48	51	81
PH02Gene12545	92.07	96.35	5	5
PH02Gene38384	150.22	153.81	6	8
PH02Gene12613	214.78	214.78	2	3
PH02Gene10148	96.51	79.21	33	50
PH02Gene32553	133.23	124.66	10	15
PH02Gene41121	56.82	48.01	14	24
PH02Gene16864	66.58	63.37	23	31
PH02Gene00564	74.25	74.26	2	3
PH02Gene19531	108.97	92.44	22	34
PH02Gene44321	57.2	57.2	1	1
PH02Gene04347	120.36	118.25	5	5
PH02Gene11099	90.35	77.67	27	40
PH02Gene28716	76.77	73.97	33	54
PH02Gene48800	230.27	221.87	15	18
PH02Gene00707	155.69	104.18	3	3
PH02Gene30099	67.22	58.42	792	1073
PH02Gene09242	76.83	90.09	14	17
PH02Gene17381	102.57	80.98	6	6
PH02Gene21302	106.29	94.03	13	21
PH02Gene45955	69.4	55.1	66	89
PH02Gene27649	83.89	79.32	12	18
PH02Gene25294	68.43	65.97	24	34
PH02Gene42776	89.11	88.61	5	9
PH02Gene30437	71.95	66.74	35	50
PH02Gene03646	78.21	48.97	15	22
PH02Gene05083	84.27	80.35	10	13
PH02Gene24402	72.77	66.97	193	387
PH02Gene06101	88.71	77.74	27	39
PH02Gene38254	88.1	75.84	4	9
PH02Gene10370	87.5	87.5	1	2
PH02Gene02319	170.0	170.0	2	3
PH02Gene17570	201.58	169.77	3	5
PH02Gene14357	83.55	77.54	25	36
PH02Gene44564	233.78	229.96	5	7
PH02Gene23749	62.02	57.92	8	13
PH02Gene28642	70.12	63.24	56	76
PH02Gene35387	282.53	328.83	3	5
PH02Gene22584	113.56	67.81	3	4
PH02Gene47838	170.46	170.46	1	1
PH02Gene38643	191.2	218.61	3	6
PH02Gene33423	134.09	134.09	1	3
PH02Gene19576	64.67	57.64	7	9
PH02Gene40066	67.68	67.68	1	2
PH02Gene10458	85.55	72.0	19	23
PH02Gene37777	58.65	58.65	1	3
PH02Gene47930	224.16	230.72	27	38
PH02Gene44992	185.43	177.13	4	8
PH02Gene38204	85.23	72.12	13	18
PH02Gene34217	118.77	117.42	23	39
PH02Gene47921	85.72	90.01	6	6
PH02Gene05679	80.97	80.61	26	39
PH02Gene50895	20.78	20.78	1	1
PH02Gene03203	122.02	122.02	2	2
PH02Gene22818	100.62	74.82	6	8
PH02Gene23977	96.74	87.77	6	11
PH02Gene48562	111.75	104.19	9	12
PH02Gene33768	113.85	113.85	1	2
PH02Gene25580	126.84	103.93	3	3
PH02Gene12916	140.36	129.0	55	79
PH02Gene33110	87.77	87.77	1	1
PH02Gene07415	191.4	191.4	2	4
PH02Gene00567	80.52	55.22	19	27
PH02Gene46770	141.31	141.31	2	5
PH02Gene03598	60.32	53.78	52	69
PH02Gene24448	56.72	50.11	11	15
PH02Gene44680	200.52	204.12	5	8
PH02Gene48945	232.44	232.44	2	2
PH02Gene25809	110.08	115.58	5	9
PH02Gene31140	92.8	56.96	5	7
PH02Gene37829	68.9	73.6	68	86
PH02Gene40198	106.2	101.52	48	63
PH02Gene29284	141.23	147.44	8	11
PH02Gene32819	70.22	64.67	12	16
PH02Gene10851	193.55	201.72	6	7
PH02Gene26037	78.19	82.31	12	17
PH02Gene25416	165.64	165.64	1	2
PH02Gene07360	103.35	105.37	11	14
PH02Gene18398	67.06	56.36	60	80
PH02Gene37505	90.55	84.44	29	42
PH02Gene45543	273.58	273.58	1	2
PH02Gene29184	79.59	70.09	3	4
PH02Gene06873	90.83	90.83	1	1
PH02Gene19603	84.06	75.71	143	186
PH02Gene39640	92.07	74.0	10	10
PH02Gene16250	79.27	70.48	12	19
PH02Gene39785	81.97	70.26	27	42
PH02Gene14617	102.75	102.74	2	5
PH02Gene19530	279.0	279.0	1	3
PH02Gene09059	61.81	43.68	6	8
PH02Gene20130	74.27	74.59	3	6
PH02Gene31830	146.32	146.32	2	2
PH02Gene22477	146.0	142.91	10	12
PH02Gene30535	237.87	280.07	7	10
PH02Gene23616	286.68	286.68	1	1
PH02Gene23550	157.97	158.52	9	15
PH02Gene24620	102.28	81.7	35	52
PH02Gene21812	92.14	87.69	156	209
PH02Gene09252	80.65	94.59	3	8
PH02Gene24602	88.01	84.2	8	9
PH02Gene30028	76.18	70.45	283	384
PH02Gene14625	75.46	74.31	26	42
PH02Gene03674	155.16	155.16	2	2
PH02Gene31985	75.65	53.83	3	4
PH02Gene08349	74.74	74.59	18	26
PH02Gene43295	115.52	80.13	24	32
PH02Gene07098	82.37	78.04	43	60
PH02Gene04009	64.2	49.2	6	7
PH02Gene25125	104.82	103.97	15	29
PH02Gene08870	91.31	88.65	14	21
PH02Gene01467	68.51	68.56	38	50
PH02Gene08159	133.85	114.16	18	23
PH02Gene23711	79.4	71.21	18	25
PH02Gene02518	92.06	92.15	213	288
PH02Gene41662	71.49	71.49	2	2
PH02Gene22011	198.79	217.75	5	7
PH02Gene19154	87.46	88.3	14	23
PH02Gene35726	79.17	79.17	1	1
PH02Gene07320	121.07	131.87	3	3
PH02Gene08843	83.07	81.2	41	62
PH02Gene13965	90.1	90.1	2	2
PH02Gene28537	101.59	88.15	21	27
PH02Gene37861	118.9	119.7	22	31
PH02Gene43633	154.82	154.82	1	1
PH02Gene02499	221.17	197.25	4	7
PH02Gene24369	220.35	220.35	2	2
PH02Gene35741	78.22	71.07	78	105
PH02Gene33738	70.06	52.04	11	19
PH02Gene32626	71.57	68.29	14	21
PH02Gene26031	86.83	99.2	25	33
PH02Gene13894	89.25	73.79	8	11
PH02Gene34754	67.74	57.38	23	30
PH02Gene07815	63.32	64.07	8	11
PH02Gene07987	149.95	149.95	2	3
PH02Gene29136	67.86	70.62	7	9
PH02Gene42060	158.54	147.41	27	36
PH02Gene41019	95.73	100.24	13	21
PH02Gene09293	90.53	92.25	46	86
PH02Gene44755	88.51	70.86	59	87
PH02Gene40953	71.89	55.36	13	16
PH02Gene29757	120.28	102.49	11	18
PH02Gene06830	146.44	167.58	5	6
PH02Gene10450	167.12	150.0	3	5
PH02Gene36377	86.34	96.45	26	33
PH02Gene46319	38.2	41.18	7	9
PH02Gene49039	151.41	137.62	3	6
PH02Gene09908	68.82	64.11	43	54
PH02Gene17972	106.38	102.84	27	36
PH02Gene05655	168.38	165.18	6	10
PH02Gene05742	100.39	100.39	1	1
PH02Gene25444	100.19	94.88	37	55
PH02Gene06494	73.84	63.14	7	12
PH02Gene29989	102.21	94.77	6	11
PH02Gene32562	92.86	88.46	11	15
PH02Gene12320	141.2	163.71	7	12
PH02Gene25675	91.76	70.75	21	26
PH02Gene02840	107.74	84.5	29	47
PH02Gene03155	81.97	81.98	2	2
PH02Gene21119	80.5	78.17	6	6
PH02Gene24584	74.82	68.06	38	51
PH02Gene03605	126.96	126.96	2	3
PH02Gene05868	109.13	79.21	13	21
PH02Gene46743	72.7	68.85	23	37
PH02Gene08815	141.07	159.3	10	14
PH02Gene38427	73.5	76.9	4	9
PH02Gene27517	65.73	70.78	30	45
PH02Gene43854	102.28	102.28	2	2
PH02Gene36505	65.16	47.1	21	30
PH02Gene06272	59.54	57.92	11	20
PH02Gene30073	65.78	65.78	1	1
PH02Gene19769	102.1	102.04	4	9
PH02Gene07252	68.59	68.35	77	117
PH02Gene18960	70.78	70.08	20	27
PH02Gene51124	110.11	131.0	3	4
PH02Gene21870	64.07	54.64	4	5
PH02Gene15793	79.41	70.56	60	82
PH02Gene15702	167.01	159.6	6	9
PH02Gene22624	91.02	64.46	10	11
PH02Gene44526	113.7	113.7	2	6
PH02Gene25822	41.38	41.38	1	1
PH02Gene31954	147.13	160.04	3	3
PH02Gene39154	82.31	71.96	18	26
PH02Gene25622	63.73	56.6	8	17
PH02Gene30472	135.02	117.39	23	37
PH02Gene19373	104.81	107.66	72	108
PH02Gene06537	87.15	87.15	1	5
PH02Gene18647	130.66	135.46	8	15
PH02Gene42104	216.72	216.72	1	1
PH02Gene40322	131.68	131.68	1	1
PH02Gene00291	47.08	47.08	1	1
PH02Gene38199	104.4	89.6	17	26
PH02Gene05634	62.18	39.69	16	24
PH02Gene02640	89.3	62.44	4	10
PH02Gene17843	149.49	150.64	6	8
PH02Gene13902	63.57	50.42	9	11
PH02Gene46749	64.89	64.9	2	3
PH02Gene36017	45.17	45.17	1	2
PH02Gene19253	93.03	99.18	10	12
PH02Gene48451	114.2	114.2	2	2
PH02Gene08646	150.61	152.44	24	34
PH02Gene25499	74.93	74.93	1	2
PH02Gene25445	86.25	86.6	15	19
PH02Gene46827	62.57	51.26	359	506
PH02Gene04000	107.39	122.56	16	20
PH02Gene25307	75.43	73.36	26	35
PH02Gene17305	98.5	95.62	12	19
PH02Gene38037	93.75	92.82	102	142
PH02Gene03465	39.93	39.93	1	1
PH02Gene20348	129.21	130.76	5	5
PH02Gene03368	75.21	82.14	4	6
PH02Gene17140	105.81	104.12	75	102
PH02Gene25753	91.43	80.32	57	81
PH02Gene22603	96.11	100.28	12	20
PH02Gene33853	138.87	141.88	3	4
PH02Gene39985	105.12	98.32	8	14
PH02Gene14338	131.78	130.69	49	62
PH02Gene38997	65.27	62.86	104	143
PH02Gene38356	100.85	75.52	14	20
PH02Gene05734	67.31	58.23	25	40
PH02Gene05662	80.94	68.79	24	45
PH02Gene45250	98.02	77.38	29	38
PH02Gene04284	82.09	75.25	53	76
PH02Gene37066	68.68	54.46	7	10
PH02Gene47750	102.49	110.9	8	10
PH02Gene37163	136.51	142.97	6	15
PH02Gene15315	68.2	67.16	45	54
PH02Gene10913	70.88	66.62	5	10
PH02Gene29180	70.52	63.74	4	6
PH02Gene39891	151.98	204.81	3	3
PH02Gene43075	146.17	146.17	1	4
PH02Gene19070	194.62	194.62	2	4
PH02Gene44573	39.4	32.56	5	8
PH02Gene09284	187.4	218.28	4	5
PH02Gene05506	78.21	78.21	1	1
PH02Gene44427	71.61	59.74	363	489
PH02Gene07424	103.61	106.1	26	38
PH02Gene11649	111.84	86.04	37	56
PH02Gene29490	209.4	209.4	1	1
PH02Gene19273	66.04	63.19	121	167
PH02Gene45412	122.15	122.15	2	2
PH02Gene07695	97.6	83.04	7	11
PH02Gene14128	37.12	37.12	1	6
PH02Gene05558	44.15	44.15	1	1
PH02Gene16784	136.54	128.79	15	21
PH02Gene35848	280.19	273.41	11	19
PH02Gene44146	47.95	39.26	2434	3214
PH02Gene19046	184.67	184.67	1	1
PH02Gene01811	69.36	66.2	74	115
PH02Gene35825	93.13	101.07	3	6
PH02Gene03481	144.34	161.5	12	20
PH02Gene40727	54.72	44.49	52	71
PH02Gene23859	130.23	146.24	3	3
PH02Gene09486	124.37	124.37	1	1
PH02Gene42658	81.41	90.92	8	14
PH02Gene00229	80.14	72.04	91	139
PH02Gene01371	166.36	166.36	1	1
PH02Gene03317	128.07	128.07	1	1
PH02Gene25438	183.83	183.83	1	2
PH02Gene04623	84.47	84.87	5	6
PH02Gene24923	117.65	142.92	10	13
PH02Gene23709	87.27	84.94	36	44
PH02Gene36637	173.58	178.38	4	4
PH02Gene43400	96.6	88.96	19	24
PH02Gene40390	74.76	67.99	106	137
PH02Gene43736	164.25	164.25	1	2
PH02Gene24974	65.77	65.77	1	2
PH02Gene20931	98.55	70.68	10	15
PH02Gene43693	101.47	114.68	4	9
PH02Gene03108	123.95	123.95	1	5
PH02Gene26448	26.15	24.72	3	4
PH02Gene03030	61.95	49.77	4	6
PH02Gene30260	169.5	169.5	1	1
PH02Gene24425	64.42	69.44	8	13
PH02Gene08775	165.15	158.4	29	38
PH02Gene17733	53.58	56.44	5	9
PH02Gene06459	105.43	110.78	25	32
PH02Gene51514	89.41	89.41	1	2
PH02Gene10431	168.13	162.06	8	12
PH02Gene48803	96.3	97.55	4	5
PH02Gene37936	86.42	87.17	23	42
PH02Gene35450	67.97	58.43	201	277
PH02Gene41426	77.01	64.42	8	9
PH02Gene16145	78.9	78.44	29	39
PH02Gene35285	70.49	43.58	3	5
PH02Gene27409	86.0	94.18	28	38
PH02Gene02701	146.07	146.07	2	5
PH02Gene06294	172.23	188.42	26	32
PH02Gene40337	72.5	73.56	9	13
PH02Gene45276	124.37	102.08	11	14
PH02Gene11491	69.59	69.59	2	2
PH02Gene38421	74.64	74.64	1	1
PH02Gene20837	91.34	87.86	7	11
PH02Gene05526	89.91	84.48	14	20
PH02Gene01443	91.48	85.18	4	5
PH02Gene46288	24.44	24.44	1	1
PH02Gene30109	100.72	91.82	32	54
PH02Gene34152	63.29	66.39	3	5
PH02Gene44804	70.91	70.91	1	1
PH02Gene41846	24.68	24.68	1	3
PH02Gene44320	86.65	92.96	23	28
PH02Gene31918	79.71	77.74	28	34
PH02Gene24457	82.26	68.29	19	27
PH02Gene18376	69.33	71.0	11	15
PH02Gene37954	85.85	87.93	10	14
PH02Gene24310	67.29	40.88	6	12
PH02Gene22021	62.0	52.47	56	85
PH02Gene10128	198.76	193.96	4	5
PH02Gene39674	82.13	69.63	36	52
PH02Gene43589	78.71	64.72	3	4
PH02Gene13602	117.73	107.88	16	31
PH02Gene03071	106.64	113.28	20	26
PH02Gene33288	116.69	105.32	11	15
PH02Gene29818	69.95	69.95	1	3
PH02Gene39631	231.97	231.96	2	3
PH02Gene44289	152.82	157.0	10	14
PH02Gene12446	75.9	63.72	14	22
PH02Gene20374	66.23	55.89	5	12
PH02Gene03917	58.67	52.72	143	226
PH02Gene39962	37.22	37.22	1	1
PH02Gene22820	65.1	59.78	164	218
PH02Gene05783	118.92	114.81	11	14
PH02Gene16142	115.86	130.22	20	26
PH02Gene23672	104.7	98.6	16	24
PH02Gene09160	138.49	126.7	18	34
PH02Gene35363	102.96	117.8	5	9
PH02Gene22270	118.28	135.78	15	19
PH02Gene02506	154.93	167.59	9	10
PH02Gene14091	78.47	69.92	15	18
PH02Gene38716	110.96	110.96	1	1
PH02Gene23556	120.21	83.29	10	14
PH02Gene14321	105.77	94.75	31	47
PH02Gene31274	135.68	123.16	17	23
PH02Gene22038	125.33	101.34	8	10
PH02Gene20766	118.85	132.46	22	28
PH02Gene30579	95.1	88.2	15	27
PH02Gene05906	95.29	70.85	15	23
PH02Gene04046	124.38	141.55	22	28
PH02Gene39097	71.3	61.75	275	380
PH02Gene03066	78.75	71.15	11	11
PH02Gene22555	97.97	85.27	5	6
PH02Gene17656	127.2	115.93	36	53
PH02Gene14196	101.69	79.41	9	9
PH02Gene35663	187.03	187.04	2	4
PH02Gene36644	79.5	79.5	2	3
PH02Gene12681	122.93	129.1	14	21
PH02Gene27588	59.61	50.56	174	268
PH02Gene41411	110.11	104.72	16	24
PH02Gene05036	89.74	82.06	16	22
PH02Gene07240	75.7	62.26	24	31
PH02Gene25556	76.34	53.22	33	49
PH02Gene08680	41.23	41.23	1	1
PH02Gene06925	137.83	130.49	3	3
PH02Gene18573	107.16	91.24	46	60
PH02Gene06542	153.73	153.73	2	2
PH02Gene37878	243.04	243.04	1	6
PH02Gene50103	181.51	181.51	2	2
PH02Gene34067	122.33	93.58	14	19
PH02Gene15862	55.65	44.41	183	248
PH02Gene47449	171.58	176.7	16	20
PH02Gene10217	135.67	115.43	7	8
PH02Gene24877	76.56	79.64	65	87
PH02Gene28917	77.05	65.93	11	14
PH02Gene20035	82.27	71.17	49	68
PH02Gene06216	160.53	169.8	8	12
PH02Gene02515	97.85	77.44	25	37
PH02Gene11595	207.49	207.98	8	16
PH02Gene49651	96.59	96.58	2	2
PH02Gene06922	92.4	83.04	5	8
PH02Gene36313	276.24	253.76	6	11
PH02Gene46182	67.68	67.68	1	1
PH02Gene37122	122.51	124.02	28	39
PH02Gene12750	67.31	74.2	3	5
PH02Gene43598	139.66	119.79	9	11
PH02Gene39622	117.41	117.4	2	8
