geneid	mean_length	median_length	polya_reads_num	count
PH02Gene03002	83.39	83.39	2	2
PH02Gene29929	60.36	61.6	8	10
PH02Gene40553	81.94	77.49	8	10
PH02Gene28692	124.53	108.28	21	35
PH02Gene15813	41.72	32.39	18	24
PH02Gene12481	110.96	110.96	2	2
PH02Gene12741	64.47	70.32	3	3
PH02Gene14498	88.66	93.36	9	12
PH02Gene37843	109.87	109.28	29	35
PH02Gene32393	90.54	77.08	17	24
PH02Gene23371	82.44	61.0	19	22
PH02Gene04261	98.49	93.88	98	127
PH02Gene39111	94.93	89.89	5	7
PH02Gene05874	59.54	51.4	156	208
PH02Gene26031	93.38	98.5	13	20
PH02Gene38050	70.63	64.24	101	132
PH02Gene19128	107.52	108.9	38	48
PH02Gene40126	57.61	50.76	21	36
PH02Gene26136	90.71	94.87	14	15
PH02Gene43416	150.31	138.27	7	10
PH02Gene31210	67.84	54.52	22	30
PH02Gene41014	54.78	51.47	9	14
PH02Gene04038	91.8	91.8	2	2
PH02Gene06091	94.36	98.29	5	6
PH02Gene18790	121.59	101.14	10	13
PH02Gene04538	48.66	37.91	15	18
PH02Gene31825	149.61	160.72	4	5
PH02Gene29574	121.39	98.43	3	3
PH02Gene15587	147.43	163.08	6	12
PH02Gene46851	64.84	52.72	90	120
PH02Gene02187	81.46	77.23	9	11
PH02Gene13687	46.7	60.46	3	4
PH02Gene29795	46.52	26.77	3	5
PH02Gene24035	39.9	37.2	15	18
PH02Gene31185	180.69	180.69	1	1
PH02Gene13076	37.19	37.19	1	1
PH02Gene41918	7.64	7.64	1	2
PH02Gene39392	120.65	128.23	5	5
PH02Gene03642	129.92	120.87	4	4
PH02Gene05358	82.91	82.9	2	2
PH02Gene37168	78.58	65.84	29	42
PH02Gene31426	83.37	84.85	9	11
PH02Gene07040	62.26	48.81	3	7
PH02Gene50094	151.0	151.0	1	1
PH02Gene42837	21.79	21.79	1	1
PH02Gene00862	82.8	72.71	5	5
PH02Gene00374	26.47	34.0	3	6
PH02Gene45966	79.43	74.63	19	26
PH02Gene21257	113.81	113.81	1	2
PH02Gene46317	52.22	46.61	217	270
PH02Gene10328	100.36	91.38	99	128
PH02Gene11860	62.41	58.22	19	21
PH02Gene13188	70.82	65.1	7	8
PH02Gene03784	89.12	95.34	4	4
PH02Gene33580	313.5	313.5	2	2
PH02Gene43138	121.33	111.83	5	6
PH02Gene15745	106.95	106.96	2	2
PH02Gene02702	167.19	167.2	2	2
PH02Gene43394	95.66	97.82	15	20
PH02Gene34297	101.5	84.44	4	5
PH02Gene32806	68.11	68.11	1	1
PH02Gene07161	58.0	57.96	23	31
PH02Gene36676	40.62	40.62	1	1
PH02Gene44794	30.63	30.64	2	4
PH02Gene36701	50.78	35.56	37	55
PH02Gene27742	92.69	84.66	32	38
PH02Gene19963	73.87	75.3	20	24
PH02Gene06901	26.54	26.54	2	2
PH02Gene43570	55.47	52.04	405	521
PH02Gene01420	52.6	24.17	3	4
PH02Gene05412	46.44	46.44	2	2
PH02Gene16619	121.52	135.32	5	6
PH02Gene06472	97.53	56.32	4	6
PH02Gene16113	95.47	77.27	8	10
PH02Gene21997	59.76	16.28	3	3
PH02Gene39068	76.79	71.42	15	24
PH02Gene42322	68.54	70.8	5	5
PH02Gene17262	43.69	43.69	2	2
PH02Gene40383	69.67	71.24	34	43
PH02Gene17246	59.12	59.12	1	1
PH02Gene16062	108.04	126.62	4	4
PH02Gene48130	58.37	56.15	4	9
PH02Gene44653	202.06	164.22	6	6
PH02Gene33294	71.51	69.4	9	14
PH02Gene23865	88.13	104.09	12	15
PH02Gene16279	62.73	57.47	30	38
PH02Gene27661	110.4	102.81	9	9
PH02Gene14763	67.29	67.29	1	2
PH02Gene46928	66.35	66.35	1	1
PH02Gene13906	162.72	174.56	5	10
PH02Gene18398	63.03	55.36	22	30
PH02Gene02887	53.09	42.48	361	497
PH02Gene02412	169.19	169.18	2	3
PH02Gene13628	41.42	41.42	2	3
PH02Gene05652	75.89	54.89	17	29
PH02Gene18049	91.64	91.64	1	1
PH02Gene00184	117.67	125.48	6	11
PH02Gene17789	71.91	62.89	21	33
PH02Gene00692	80.58	73.44	10	15
PH02Gene16884	31.43	32.16	3	3
PH02Gene23274	68.56	68.56	1	3
PH02Gene12402	100.69	102.92	4	7
PH02Gene39995	70.25	62.93	5	5
PH02Gene07542	57.4	54.07	153	206
PH02Gene30888	87.94	76.3	34	43
PH02Gene20301	15.08	15.08	1	1
PH02Gene18279	106.19	106.19	1	1
PH02Gene03072	77.61	61.08	5	8
PH02Gene48277	62.05	62.05	2	2
PH02Gene35422	80.02	64.04	7	10
PH02Gene43492	59.03	67.92	3	5
PH02Gene39712	75.3	70.6	87	123
PH02Gene22301	107.04	103.66	92	122
PH02Gene33715	117.94	130.66	25	35
PH02Gene33287	100.29	103.4	3	6
PH02Gene20746	91.4	85.08	7	9
PH02Gene23979	61.73	53.23	39	58
PH02Gene49696	99.0	99.0	1	1
PH02Gene19684	203.85	132.57	3	3
PH02Gene40190	80.31	81.47	9	13
PH02Gene21734	85.6	90.84	14	19
PH02Gene02107	83.9	82.56	50	72
PH02Gene25037	171.35	168.26	8	8
PH02Gene26461	97.7	91.26	13	22
PH02Gene46934	129.2	105.39	13	18
PH02Gene17977	113.43	120.94	6	9
PH02Gene46834	148.12	148.12	1	2
PH02Gene43502	73.28	73.28	1	1
PH02Gene36209	55.75	48.79	328	428
PH02Gene12870	93.05	89.47	12	17
PH02Gene21105	80.08	83.52	29	47
PH02Gene00565	87.68	104.43	5	6
PH02Gene29293	58.69	52.26	287	369
PH02Gene06079	101.83	101.68	17	22
PH02Gene42337	91.22	64.19	4	5
PH02Gene43041	109.59	111.09	17	21
PH02Gene28332	79.98	84.6	35	45
PH02Gene42136	65.72	65.72	2	2
PH02Gene12079	107.41	87.08	8	12
PH02Gene03946	51.93	41.93	9	12
PH02Gene47373	57.54	57.54	1	1
PH02Gene05960	129.92	131.69	10	18
PH02Gene41690	157.89	139.04	3	8
PH02Gene12131	100.08	88.79	18	29
PH02Gene22041	103.88	87.56	22	24
PH02Gene20123	84.7	75.8	21	30
PH02Gene31920	74.58	56.42	20	24
PH02Gene21411	60.61	49.42	88	111
PH02Gene19704	32.81	32.81	1	1
PH02Gene17755	40.81	40.81	1	1
PH02Gene25194	56.21	51.4	86	112
PH02Gene39691	119.37	95.6	3	3
PH02Gene03985	80.23	79.68	69	83
PH02Gene20611	208.6	208.6	1	1
PH02Gene17210	87.83	86.47	52	82
PH02Gene23244	61.14	44.28	21	24
PH02Gene49363	78.41	77.04	107	143
PH02Gene40100	119.08	108.8	10	11
PH02Gene13292	88.87	50.08	11	12
PH02Gene19135	81.5	81.81	13	20
PH02Gene31077	48.01	31.0	4	6
PH02Gene36423	84.65	63.87	43	65
PH02Gene12221	67.58	62.94	54	64
PH02Gene45229	47.75	47.76	2	3
PH02Gene37378	60.99	61.15	5	8
PH02Gene12613	269.77	269.77	1	2
PH02Gene19756	206.62	245.04	5	5
PH02Gene05702	83.41	103.03	3	3
PH02Gene32199	103.06	112.74	5	7
PH02Gene01686	78.11	71.86	15	23
PH02Gene09959	88.05	83.52	18	23
PH02Gene36611	62.74	62.42	11	14
PH02Gene21669	34.8	34.8	2	2
PH02Gene47621	97.65	85.7	6	7
PH02Gene13571	87.06	91.37	9	11
PH02Gene08854	100.23	118.0	3	5
PH02Gene38729	72.25	67.74	64	96
PH02Gene15084	69.53	69.53	1	2
PH02Gene44062	98.14	101.13	3	4
PH02Gene37561	78.66	76.53	4	5
PH02Gene42842	184.37	184.37	1	2
PH02Gene45881	256.62	256.62	2	3
PH02Gene33450	80.58	73.72	48	64
PH02Gene44688	97.65	80.59	3	4
PH02Gene31403	159.76	155.23	4	5
PH02Gene41324	59.14	60.08	20	25
PH02Gene47903	126.86	101.13	7	9
PH02Gene24143	113.45	116.78	23	25
PH02Gene24154	112.62	105.25	17	18
PH02Gene23812	56.51	53.57	69	98
PH02Gene19474	49.23	43.0	39	57
PH02Gene23006	62.28	57.26	40	47
PH02Gene32152	64.98	64.98	2	2
PH02Gene03332	89.22	73.9	12	19
PH02Gene29952	58.69	49.33	27	36
PH02Gene36130	88.84	84.18	110	145
PH02Gene28855	76.28	66.39	12	18
PH02Gene16210	110.6	115.76	5	9
PH02Gene03720	38.31	38.31	2	2
PH02Gene07026	144.79	144.79	1	1
PH02Gene39473	63.96	47.41	5	9
PH02Gene39518	72.06	60.22	166	227
PH02Gene14776	85.91	76.9	16	25
PH02Gene35865	101.81	95.72	4	5
PH02Gene09621	74.87	76.93	5	7
PH02Gene18425	100.02	89.31	23	30
PH02Gene23022	73.88	82.76	14	22
PH02Gene28666	115.52	136.04	3	4
PH02Gene47930	247.9	237.81	16	19
PH02Gene44893	82.23	82.23	1	2
PH02Gene23969	264.1	261.93	4	4
PH02Gene13849	124.52	124.52	2	2
PH02Gene42934	106.52	104.78	12	13
PH02Gene12742	76.96	48.26	9	15
PH02Gene34126	162.68	162.77	5	7
PH02Gene43147	155.08	155.08	2	4
PH02Gene10009	162.71	160.57	4	7
PH02Gene45329	105.49	103.96	13	19
PH02Gene04167	102.93	102.63	53	73
PH02Gene13811	48.11	56.97	3	3
PH02Gene10162	100.54	97.4	51	65
PH02Gene06627	82.22	77.29	10	16
PH02Gene32555	139.35	129.58	6	9
PH02Gene05308	134.05	147.83	9	13
PH02Gene13073	54.97	49.33	65	85
PH02Gene24762	120.53	103.75	30	37
PH02Gene16611	97.07	82.58	78	106
PH02Gene11396	51.61	52.86	6	10
PH02Gene05973	34.92	34.92	1	2
PH02Gene01005	80.57	79.23	4	5
PH02Gene38263	152.73	154.78	3	3
PH02Gene04855	98.72	99.67	54	79
PH02Gene20744	43.54	43.54	2	2
PH02Gene33925	83.97	69.71	43	60
PH02Gene38342	291.08	271.24	3	4
PH02Gene19243	109.73	106.02	12	15
PH02Gene38101	60.21	57.44	84	109
PH02Gene16160	92.91	84.42	50	63
PH02Gene47040	54.29	42.78	28	33
PH02Gene42180	69.44	57.16	19	24
PH02Gene12234	118.64	106.51	4	7
PH02Gene25766	66.24	66.24	1	2
PH02Gene23801	188.86	188.86	2	3
PH02Gene43471	99.31	99.31	1	2
PH02Gene42855	74.61	69.34	143	178
PH02Gene19960	174.23	174.23	1	2
PH02Gene48027	53.3	57.36	6	7
PH02Gene33977	117.28	147.27	3	5
PH02Gene25490	67.94	67.94	1	1
PH02Gene16645	84.06	70.5	7	8
PH02Gene16991	72.24	60.63	9	11
PH02Gene12756	106.08	96.76	14	19
PH02Gene31157	83.92	70.13	8	10
PH02Gene07902	183.29	206.52	4	4
PH02Gene01994	83.7	69.04	84	115
PH02Gene50548	122.81	128.62	11	17
PH02Gene03061	24.29	24.29	1	3
PH02Gene20159	55.52	55.52	2	3
PH02Gene16266	45.03	41.13	56	74
PH02Gene16981	48.94	51.89	13	15
PH02Gene27823	76.48	61.68	18	22
PH02Gene18404	80.56	80.56	2	2
PH02Gene35829	101.14	88.48	4	6
PH02Gene13812	76.22	79.36	3	4
PH02Gene46016	144.11	144.11	2	3
PH02Gene29376	60.69	60.96	8	10
PH02Gene25162	98.06	89.3	59	81
PH02Gene41547	109.81	102.16	4	11
PH02Gene20617	133.07	133.07	2	2
PH02Gene14241	127.16	127.16	2	2
PH02Gene31339	115.81	112.97	19	25
PH02Gene04076	9.0	9.0	1	1
PH02Gene00054	90.15	92.62	13	14
PH02Gene37250	52.16	52.16	1	1
PH02Gene44956	21.56	21.56	2	14
PH02Gene28940	167.96	167.96	1	1
PH02Gene07327	110.58	96.52	37	49
PH02Gene31217	77.98	74.87	9	15
PH02Gene30402	86.97	73.04	37	47
PH02Gene16624	72.62	59.03	16	23
PH02Gene30943	68.34	75.76	18	21
PH02Gene36182	157.63	144.46	7	9
PH02Gene08253	57.67	57.67	2	3
PH02Gene33701	95.2	76.24	14	21
PH02Gene07182	70.54	63.32	5	7
PH02Gene00639	112.41	113.21	5	6
PH02Gene26997	103.9	111.82	5	6
PH02Gene40994	123.14	123.74	16	21
PH02Gene21178	72.96	71.58	3	7
PH02Gene17252	108.77	130.48	5	6
PH02Gene32627	130.74	130.74	1	3
PH02Gene38290	70.77	62.83	32	45
PH02Gene45633	82.84	82.84	2	2
PH02Gene19757	109.71	97.26	18	23
PH02Gene26018	119.47	122.72	21	26
PH02Gene37704	99.92	86.46	14	19
PH02Gene26616	73.07	80.74	10	13
PH02Gene12393	87.84	87.84	1	1
PH02Gene46554	177.66	164.67	7	8
PH02Gene06841	100.03	98.3	15	23
PH02Gene39448	100.47	103.33	4	5
PH02Gene46642	93.94	82.67	67	101
PH02Gene24893	203.32	203.32	1	1
PH02Gene39768	59.75	53.87	461	633
PH02Gene34358	114.88	103.34	6	7
PH02Gene17551	44.03	36.72	48	68
PH02Gene40499	86.9	105.19	3	3
PH02Gene04722	133.45	133.45	1	1
PH02Gene13857	214.74	194.92	4	4
PH02Gene28643	95.72	85.43	8	11
PH02Gene24230	119.48	119.48	2	4
PH02Gene31128	71.19	67.19	155	204
PH02Gene29888	61.16	61.16	2	4
PH02Gene14420	109.34	98.29	23	26
PH02Gene24087	44.44	44.44	2	3
PH02Gene08078	101.81	101.82	2	2
PH02Gene10054	71.06	66.77	7	8
PH02Gene34741	112.54	55.75	9	16
PH02Gene29128	125.39	138.41	4	7
PH02Gene26577	111.66	103.14	5	5
PH02Gene48812	224.18	184.19	4	6
PH02Gene16639	73.77	58.89	233	313
PH02Gene16184	121.0	121.0	1	2
PH02Gene45588	71.99	65.68	212	279
PH02Gene36511	57.79	49.69	95	125
PH02Gene46162	95.89	84.71	32	44
PH02Gene25049	84.35	91.49	8	12
PH02Gene13405	74.79	65.19	3	6
PH02Gene42585	76.5	62.04	5	7
PH02Gene06737	126.27	109.88	18	23
PH02Gene44906	62.41	63.53	72	105
PH02Gene06620	76.66	88.65	7	8
PH02Gene04372	150.4	120.31	14	16
PH02Gene16159	74.67	69.85	3	4
PH02Gene29541	127.93	147.52	5	6
PH02Gene38641	65.62	65.62	1	2
PH02Gene10046	64.37	59.93	7	9
PH02Gene15613	108.54	107.58	8	9
PH02Gene22095	96.46	96.54	31	38
PH02Gene35631	95.58	85.81	30	41
PH02Gene20720	89.47	67.02	8	10
PH02Gene28396	77.39	72.55	6	6
PH02Gene30320	87.18	79.53	6	10
PH02Gene17351	50.51	34.65	5	5
PH02Gene48416	95.08	85.8	185	278
PH02Gene48844	27.76	27.76	1	1
PH02Gene01187	84.27	71.08	126	181
PH02Gene22667	72.88	75.94	20	31
PH02Gene23477	40.7	40.7	2	5
PH02Gene17774	57.74	61.57	19	33
PH02Gene19603	81.77	63.31	69	104
PH02Gene36775	58.36	48.81	125	163
PH02Gene44810	112.86	139.69	7	9
PH02Gene39978	117.89	117.9	2	3
PH02Gene08988	87.62	86.42	114	153
PH02Gene43614	224.41	224.41	1	1
PH02Gene15799	17.75	17.75	1	1
PH02Gene35141	82.1	72.08	116	167
PH02Gene41928	105.87	133.2	5	9
PH02Gene45696	142.35	142.35	2	2
PH02Gene36574	54.27	54.25	51	73
PH02Gene32732	126.54	125.0	89	110
PH02Gene48158	82.94	54.5	8	11
PH02Gene30100	87.23	83.6	18	28
PH02Gene44404	152.88	152.88	2	2
PH02Gene39190	73.45	71.36	18	25
PH02Gene46223	85.14	96.72	3	3
PH02Gene00474	62.34	62.44	79	114
PH02Gene00599	206.59	206.58	2	2
PH02Gene42243	50.49	45.78	8	11
PH02Gene14601	93.52	82.5	122	169
PH02Gene28065	44.03	44.16	5	8
PH02Gene48274	171.77	171.77	1	3
PH02Gene14376	71.36	78.7	9	14
PH02Gene18838	84.12	79.09	107	143
PH02Gene32166	99.49	99.49	2	3
PH02Gene13666	104.4	99.2	10	14
PH02Gene12932	133.2	131.28	7	8
PH02Gene28107	33.62	33.62	1	1
PH02Gene02089	32.81	32.82	2	3
PH02Gene22455	97.48	81.96	26	41
PH02Gene00670	35.62	35.62	1	1
PH02Gene11129	90.21	90.21	1	1
PH02Gene49938	88.42	78.8	29	38
PH02Gene12007	94.45	89.98	8	9
PH02Gene46861	82.25	85.69	6	8
PH02Gene30884	59.1	45.68	8	9
PH02Gene06370	77.68	63.1	9	10
PH02Gene47534	24.48	24.48	1	1
PH02Gene21865	86.05	83.2	7	8
PH02Gene14354	213.29	213.29	2	2
PH02Gene39471	71.26	77.18	5	5
PH02Gene00800	106.53	108.04	6	9
PH02Gene39488	94.78	96.2	5	8
PH02Gene40302	83.34	84.62	14	17
PH02Gene12434	92.19	92.26	10	11
PH02Gene31245	67.87	63.77	123	167
PH02Gene18243	114.8	117.33	47	63
PH02Gene06520	92.8	97.3	5	5
PH02Gene13472	156.93	156.93	1	1
PH02Gene24881	84.66	83.19	15	21
PH02Gene49952	101.16	81.88	4	7
PH02Gene05743	96.34	100.52	23	34
PH02Gene05670	91.33	84.69	5	6
PH02Gene10594	106.58	91.73	13	16
PH02Gene28764	165.26	147.41	13	20
PH02Gene35046	77.03	70.96	9	11
PH02Gene01004	71.01	67.61	19	25
PH02Gene29930	28.25	28.25	1	3
PH02Gene31484	74.38	71.25	10	10
PH02Gene42069	92.0	92.88	6	6
PH02Gene27950	87.48	81.1	3	3
PH02Gene42781	117.57	111.71	3	4
PH02Gene42111	113.87	111.12	3	4
PH02Gene40729	60.33	42.58	17	34
PH02Gene06365	88.6	83.89	44	56
PH02Gene22646	242.2	242.2	1	1
PH02Gene05841	75.17	73.86	85	113
PH02Gene47035	75.93	42.6	9	12
PH02Gene29908	176.92	187.39	4	5
PH02Gene31122	153.08	153.08	2	3
PH02Gene34428	108.91	74.86	7	7
PH02Gene42032	56.88	54.41	3	4
PH02Gene05254	188.28	186.08	20	28
PH02Gene13209	151.05	167.76	7	10
PH02Gene40685	47.44	47.44	2	4
PH02Gene16421	81.82	77.38	107	142
PH02Gene24092	93.51	91.33	28	36
PH02Gene49312	107.93	120.11	9	13
PH02Gene06069	105.23	102.1	5	5
PH02Gene36056	106.39	108.92	3	4
PH02Gene38147	89.67	91.32	9	14
PH02Gene09290	75.8	70.5	51	70
PH02Gene06032	105.98	89.01	30	39
PH02Gene29768	93.72	93.72	1	1
PH02Gene30174	128.17	150.78	3	4
PH02Gene40739	87.8	87.8	2	2
PH02Gene42662	67.36	67.36	1	1
PH02Gene41712	93.79	68.86	5	6
PH02Gene49489	46.74	44.76	16	19
PH02Gene41019	115.47	112.6	22	31
PH02Gene35932	237.79	237.79	1	2
PH02Gene35128	61.48	61.48	2	2
PH02Gene12456	84.88	53.87	3	4
PH02Gene30982	100.54	98.06	10	11
PH02Gene27028	111.65	96.5	8	9
PH02Gene28277	188.27	188.27	2	3
PH02Gene06477	74.35	51.4	3	4
PH02Gene34090	56.94	47.07	7	7
PH02Gene05282	80.93	80.93	1	1
PH02Gene26438	241.91	241.91	1	1
PH02Gene17890	107.79	112.67	3	4
PH02Gene19799	24.58	24.58	1	1
PH02Gene08503	109.28	128.77	5	10
PH02Gene19665	44.32	39.04	3	6
PH02Gene10168	147.23	147.23	1	2
PH02Gene37728	101.26	91.42	7	7
PH02Gene35733	82.45	74.0	17	22
PH02Gene14133	61.3	52.11	3	4
PH02Gene28652	104.18	86.04	7	11
PH02Gene20643	59.71	61.88	3	4
PH02Gene26372	215.64	217.48	7	11
PH02Gene39086	88.88	79.06	24	33
PH02Gene27838	104.66	104.37	4	5
PH02Gene30304	37.74	37.88	3	5
PH02Gene35620	107.28	93.91	135	167
PH02Gene25473	187.67	187.67	1	1
PH02Gene38065	112.08	128.61	6	8
PH02Gene49860	69.16	47.76	3	5
PH02Gene19080	102.75	102.76	2	3
PH02Gene12957	91.84	103.66	6	9
PH02Gene48431	90.69	90.69	1	1
PH02Gene37106	94.19	88.64	3	3
PH02Gene21763	136.22	136.22	2	3
PH02Gene32359	78.55	40.41	7	9
PH02Gene04497	65.58	65.58	2	2
PH02Gene40123	99.51	95.25	31	42
PH02Gene27784	63.16	63.16	2	2
PH02Gene40295	391.38	391.38	2	3
PH02Gene24500	96.62	96.62	1	2
PH02Gene27040	58.95	50.5	5	7
PH02Gene28830	107.82	86.18	3	4
PH02Gene09463	86.99	57.2	15	19
PH02Gene49061	38.59	38.58	2	3
PH02Gene27184	66.54	66.54	2	2
PH02Gene33771	86.46	67.81	22	27
PH02Gene24567	101.07	100.18	14	15
PH02Gene00258	63.81	61.68	12	20
PH02Gene17225	70.42	72.41	8	10
PH02Gene43013	74.64	67.55	366	468
PH02Gene38930	82.2	87.66	26	32
PH02Gene00081	122.66	102.26	29	40
PH02Gene00691	58.08	58.08	1	1
PH02Gene07047	51.15	51.15	1	1
PH02Gene48673	90.49	84.93	37	49
PH02Gene12997	52.38	47.19	5	8
PH02Gene10187	69.92	65.96	4	4
PH02Gene46344	70.39	60.72	190	241
PH02Gene04427	49.74	44.26	62	76
PH02Gene33754	42.12	42.12	1	1
PH02Gene16620	57.15	55.52	15	24
PH02Gene16472	74.5	59.36	8	12
PH02Gene45623	114.5	114.5	1	3
PH02Gene24474	83.1	58.84	17	25
PH02Gene20629	121.3	121.3	1	1
PH02Gene12648	71.38	81.15	3	3
PH02Gene21502	134.84	119.5	6	7
PH02Gene12776	106.33	70.88	6	9
PH02Gene37966	72.95	59.36	5	9
PH02Gene42766	101.41	97.15	14	22
PH02Gene09161	13.02	13.02	2	2
PH02Gene40237	66.92	66.92	1	1
PH02Gene21410	54.73	54.73	1	1
PH02Gene08477	84.34	74.33	181	237
PH02Gene13038	64.65	51.16	248	341
PH02Gene27032	168.01	170.06	6	9
PH02Gene32290	66.23	26.08	7	11
PH02Gene04667	111.38	115.47	10	10
PH02Gene15796	40.21	21.48	9	10
PH02Gene48697	84.89	103.0	3	7
PH02Gene42038	193.22	214.74	5	6
PH02Gene41551	77.5	77.5	1	1
PH02Gene31735	79.05	61.14	50	74
PH02Gene18825	223.5	223.5	1	2
PH02Gene14065	86.46	91.07	33	38
PH02Gene31453	72.74	71.04	12	17
PH02Gene40811	75.0	89.09	5	5
PH02Gene16652	83.1	77.35	7	10
PH02Gene06345	94.57	94.0	24	35
PH02Gene19343	86.12	80.2	32	42
PH02Gene03283	99.08	99.44	16	19
PH02Gene26801	175.86	175.86	1	1
PH02Gene08593	62.92	60.0	15	20
PH02Gene31540	102.21	90.57	19	27
PH02Gene06023	82.97	60.52	23	27
PH02Gene20052	124.77	115.68	6	8
PH02Gene14262	60.27	60.26	2	2
PH02Gene39849	72.34	65.77	41	49
PH02Gene21869	114.9	114.9	1	1
PH02Gene02265	98.08	88.26	85	117
PH02Gene12002	91.54	88.93	55	68
PH02Gene24802	55.03	49.54	15	22
PH02Gene30187	92.0	80.87	183	250
PH02Gene41532	13.7	13.7	1	1
PH02Gene14527	134.14	140.67	7	9
PH02Gene26206	103.21	96.07	3	3
PH02Gene15378	135.15	137.49	5	8
PH02Gene31550	80.64	86.62	22	25
PH02Gene46902	80.56	72.16	39	49
PH02Gene03351	133.19	137.5	9	10
PH02Gene20612	9.58	9.58	1	1
PH02Gene45438	100.05	103.5	45	67
PH02Gene49476	59.38	48.35	11	12
PH02Gene23471	118.26	104.18	10	12
PH02Gene16864	70.57	71.5	5	8
PH02Gene10453	99.72	78.48	13	18
PH02Gene47574	23.26	23.26	1	1
PH02Gene39143	52.82	44.48	13	17
PH02Gene10370	107.46	107.46	1	2
PH02Gene33475	79.5	79.5	2	2
PH02Gene21889	126.63	126.64	2	2
PH02Gene33010	125.42	89.98	34	45
PH02Gene13979	158.0	158.0	2	3
PH02Gene12386	121.32	110.12	4	5
PH02Gene09662	171.72	171.72	2	2
PH02Gene00355	76.49	67.75	3	4
PH02Gene40053	84.01	85.34	32	42
PH02Gene37926	67.95	61.0	753	990
PH02Gene37269	61.16	54.31	11	13
PH02Gene31208	49.62	41.18	24	29
PH02Gene31349	127.86	95.21	10	14
PH02Gene19987	129.63	132.56	19	20
PH02Gene12662	43.27	19.2	3	5
PH02Gene09706	90.3	92.75	10	14
PH02Gene08971	61.01	35.21	5	11
PH02Gene00309	64.92	58.51	181	239
PH02Gene34449	90.23	49.12	5	10
PH02Gene46809	105.98	100.85	15	19
PH02Gene31549	141.98	107.34	10	14
PH02Gene10598	125.56	96.06	14	16
PH02Gene15859	66.67	69.03	10	10
PH02Gene19858	107.56	95.19	5	8
PH02Gene16615	133.12	133.12	2	2
PH02Gene06422	122.44	131.0	35	38
PH02Gene47205	111.68	111.68	1	1
PH02Gene34282	72.33	75.4	11	16
PH02Gene17089	59.59	59.6	2	2
PH02Gene34410	79.59	84.48	17	23
PH02Gene04014	62.43	27.1	3	4
PH02Gene09390	77.8	57.18	9	13
PH02Gene48215	65.74	58.15	43	52
PH02Gene23285	86.06	113.35	8	10
PH02Gene11594	75.34	62.79	6	7
PH02Gene10699	74.07	63.73	3	4
PH02Gene39512	216.81	216.81	1	1
PH02Gene43029	92.62	92.62	1	1
PH02Gene41762	110.76	105.52	8	8
PH02Gene33694	105.53	88.94	22	30
PH02Gene13927	76.06	65.96	25	31
PH02Gene43722	80.8	99.77	4	6
PH02Gene17511	130.15	130.15	2	2
PH02Gene04394	131.3	142.15	5	9
PH02Gene32621	210.96	210.96	1	1
PH02Gene09624	116.79	139.04	5	5
PH02Gene47833	103.45	96.46	10	11
PH02Gene06228	69.85	54.22	15	22
PH02Gene30781	100.95	87.89	11	15
PH02Gene24236	114.46	122.32	13	18
PH02Gene02635	87.1	87.1	2	2
PH02Gene15298	64.15	60.86	16	32
PH02Gene33292	25.5	25.5	1	1
PH02Gene49225	130.3	97.74	6	7
PH02Gene40981	78.87	97.8	7	8
PH02Gene00815	146.76	134.2	7	10
PH02Gene00979	131.46	131.46	1	1
PH02Gene28290	70.0	68.65	21	29
PH02Gene16099	313.52	313.52	1	3
PH02Gene31332	59.04	48.42	18	24
PH02Gene45767	56.31	42.34	6	12
PH02Gene17547	58.05	58.05	1	2
PH02Gene08003	118.23	117.92	7	11
PH02Gene37607	59.3	45.44	113	151
PH02Gene09038	134.38	132.43	15	21
PH02Gene11906	75.19	68.16	65	94
PH02Gene34924	123.17	114.85	5	7
PH02Gene31962	105.82	110.52	11	20
PH02Gene38301	96.07	100.15	17	23
PH02Gene32272	165.27	181.34	8	13
PH02Gene35469	131.5	131.5	2	3
PH02Gene18540	247.36	247.36	1	1
PH02Gene33702	88.21	84.96	7	7
PH02Gene31509	57.31	52.84	42	54
PH02Gene28865	85.23	78.78	11	17
PH02Gene33041	104.45	121.22	6	8
PH02Gene29711	102.26	110.33	11	14
PH02Gene08184	99.13	95.12	19	27
PH02Gene45729	159.31	159.32	2	2
PH02Gene43531	68.7	68.7	2	5
PH02Gene00875	70.53	61.66	6	9
PH02Gene39975	70.42	70.42	1	1
PH02Gene12810	129.08	145.51	18	24
PH02Gene02729	45.22	45.22	2	2
PH02Gene31445	89.47	91.2	8	8
PH02Gene46067	178.28	241.0	3	3
PH02Gene01132	96.73	101.68	13	15
PH02Gene11241	36.92	22.26	6	8
PH02Gene18085	64.91	60.08	16	23
PH02Gene34531	54.43	54.43	1	3
PH02Gene42379	158.68	158.68	2	2
PH02Gene18273	88.23	89.82	4	6
PH02Gene40793	60.79	68.46	3	3
PH02Gene00777	72.91	58.58	31	37
PH02Gene14045	147.33	143.56	6	6
PH02Gene33478	83.91	67.13	13	19
PH02Gene21280	107.22	110.93	7	10
PH02Gene05816	81.91	75.07	44	54
PH02Gene07827	87.54	80.35	28	34
PH02Gene10930	82.63	63.26	20	27
PH02Gene12060	68.07	62.6	16	21
PH02Gene44196	137.24	162.04	3	4
PH02Gene19244	65.51	63.94	16	19
PH02Gene14665	92.17	94.59	20	25
PH02Gene36561	119.59	123.15	8	9
PH02Gene10965	88.26	77.33	3	4
PH02Gene06644	100.04	107.64	21	32
